id_cliente,departamento,ingreso_mensual,saldo_tarjeta,score_infocorp,target_default,edad_cliente,antiguedad_bancaria_meses,uso_canal_digital,uso_canal_digital_ord,cluster,prob_default,pred_default,decision_crediticia,nivel_riesgo
CLI-105689,Piura,1459.59,10596.91,360,1,28,68,Medio,1.0,0,0.9689702163204793,1,Denegar/Revisar,Muy alto
CLI-105690,Lima,3085.17,5036.83,222,1,59,39,Bajo,0.0,1,0.9616876958866801,1,Denegar/Revisar,Muy alto
CLI-105691,Lima,3886.62,4932.48,330,1,35,87,Alto,2.0,0,0.8809835199637186,1,Denegar/Revisar,Muy alto
CLI-105692,Arequipa,2194.74,12653.938750000001,736,0,35,157,Medio,1.0,1,0.5321197497530484,1,Denegar/Revisar,Alto
CLI-105693,Piura,3632.57,1987.4,211,1,55,159,Medio,1.0,1,0.9252980878636383,1,Denegar/Revisar,Muy alto
CLI-105694,Arequipa,5686.15,8005.58,883,0,47,144,Medio,1.0,1,0.047747583179735494,0,Aprobar,Bajo
CLI-105695,Lima,1025.0,2365.56,692,0,62,53,Bajo,0.0,1,0.21888446951252608,1,Denegar/Revisar,Bajo
CLI-105696,Lima,5553.52,9121.74,345,0,42,124,Medio,1.0,1,0.9105607298767248,1,Denegar/Revisar,Muy alto
CLI-105697,Lima,5469.31,384.28,958,0,35,20,Alto,2.0,0,0.005393374382254306,0,Aprobar,Bajo
CLI-105698,Cusco,4914.19,771.0,490,0,33,114,Bajo,0.0,1,0.35059008906291783,1,Denegar/Revisar,Medio
CLI-105699,Lima,3655.12,7587.26,491,1,19,4,Medio,1.0,0,0.7440911372815123,1,Denegar/Revisar,Alto
CLI-105700,Lima,4534.72,6843.68,427,1,36,48,Alto,2.0,0,0.793321377026728,1,Denegar/Revisar,Muy alto
CLI-105701,Lima,4481.11,1457.87,314,0,52,334,Medio,1.0,1,0.7758518228951938,1,Denegar/Revisar,Muy alto
CLI-105702,Piura,3448.68,3633.27,963,0,46,195,Bajo,0.0,1,0.016157687549061404,0,Aprobar,Bajo
CLI-105703,Lima,5361.81,1929.6,846,0,40,148,Alto,2.0,0,0.02155778768441871,0,Aprobar,Bajo
CLI-105704,Cusco,3224.76,41.48,466,0,28,53,Bajo,0.0,0,0.46173732282125435,1,Denegar/Revisar,Medio
CLI-105705,Lima,3655.12,105.8,181,1,41,57,Alto,2.0,0,0.9193775863800951,1,Denegar/Revisar,Muy alto
CLI-105706,Loreto,4015.33,223.13,905,0,50,286,Alto,2.0,1,0.011930702784895397,0,Aprobar,Bajo
CLI-105707,Lima,4594.41,3606.32,921,0,44,67,Alto,2.0,0,0.01822403010666604,0,Aprobar,Bajo
CLI-105708,Arequipa,2396.1,1309.73,175,1,40,68,Medio,1.0,0,0.9524891580615783,1,Denegar/Revisar,Muy alto
CLI-105709,Cusco,2564.32,621.7,626,0,30,56,Medio,1.0,0,0.19513401478903006,0,Aprobar,Bajo
CLI-105710,Lima,3655.12,11329.77,831,0,49,126,Bajo,0.0,1,0.21529337871013035,1,Denegar/Revisar,Bajo
CLI-105711,Cusco,4543.67,517.33,602,1,18,0,Alto,2.0,0,0.16318760584050418,0,Aprobar,Bajo
CLI-105712,Lima,4401.03,4483.21,841,0,44,187,Medio,1.0,1,0.04545220645684569,0,Aprobar,Bajo
CLI-105713,Cusco,1229.67,8983.31,578,0,66,160,Bajo,0.0,1,0.7590212620566152,1,Denegar/Revisar,Muy alto
CLI-105714,Arequipa,2565.11,715.69,471,0,22,3,Alto,2.0,0,0.523780807415985,1,Denegar/Revisar,Alto
CLI-105715,Lima,1961.86,966.91,364,0,36,148,Bajo,0.0,1,0.7844824650645074,1,Denegar/Revisar,Muy alto
CLI-105716,Lima,5822.65,3411.51,363,1,40,123,Medio,1.0,1,0.7075010361289524,1,Denegar/Revisar,Alto
CLI-105717,Lima,3094.84,2840.76,209,1,34,98,Alto,2.0,0,0.9467908635769957,1,Denegar/Revisar,Muy alto
CLI-105718,Lima,2891.66,2944.45,406,0,50,320,Alto,2.0,1,0.7502339061158572,1,Denegar/Revisar,Muy alto
CLI-105719,Lima,2259.92,3235.83,299,1,44,90,Alto,2.0,0,0.9098446155916473,1,Denegar/Revisar,Muy alto
CLI-105720,Lima,2962.72,11975.17,325,1,40,116,Alto,2.0,0,0.977031131957031,1,Denegar/Revisar,Muy alto
CLI-105721,Lima,4195.3,221.37,284,1,48,53,Medio,1.0,1,0.7905542554417978,1,Denegar/Revisar,Muy alto
CLI-105722,Arequipa,1025.0,5715.95,130,1,38,171,Medio,1.0,1,0.9907050228415281,1,Denegar/Revisar,Muy alto
CLI-105723,Lima,4271.25,1058.5,713,0,70,293,Bajo,0.0,1,0.07596507244584341,0,Aprobar,Bajo
CLI-105724,Lima,3483.11,1871.56,870,0,41,54,Bajo,0.0,1,0.026168415641414627,0,Aprobar,Bajo
CLI-105725,Piura,3542.01,374.13,198,1,41,102,Medio,1.0,1,0.9104283366523472,1,Denegar/Revisar,Muy alto
CLI-105726,Lima,4574.65,2359.67,438,1,21,20,Medio,1.0,0,0.5614792606470443,1,Denegar/Revisar,Alto
CLI-105727,Lima,3276.72,6523.04,910,0,33,82,Alto,2.0,0,0.04918625310840878,0,Aprobar,Bajo
CLI-105728,Lima,2238.2,415.85,896,0,51,98,Medio,1.0,1,0.01950046251533128,0,Aprobar,Bajo
CLI-105729,Cusco,3560.7650000000003,1289.67,365,1,24,49,Alto,2.0,0,0.7270585997842627,1,Denegar/Revisar,Alto
CLI-105730,Loreto,5932.6,1867.63,751,0,18,0,Alto,2.0,0,0.04437980123421452,0,Aprobar,Bajo
CLI-105731,Lima,5579.49,438.81,913,0,40,91,Alto,2.0,0,0.008089329328201177,0,Aprobar,Bajo
CLI-105732,Arequipa,3638.81,5747.27,897,0,54,182,Medio,1.0,1,0.04204392543960524,0,Aprobar,Bajo
CLI-105733,Piura,2445.74,6184.86,449,1,39,166,Bajo,0.0,1,0.8152185298419957,1,Denegar/Revisar,Muy alto
CLI-105734,Arequipa,3314.98,7229.0,827,0,35,85,Medio,1.0,0,0.11092139746085325,0,Aprobar,Bajo
CLI-105735,Arequipa,1839.56,3507.28,643,1,18,1,Alto,2.0,0,0.31855643474800915,1,Denegar/Revisar,Medio
CLI-105736,Piura,4789.16,2830.92,556,0,44,73,Medio,1.0,1,0.3078841991013842,1,Denegar/Revisar,Medio
CLI-105737,Lima,5779.12,1218.24,914,0,47,54,Medio,1.0,1,0.008674379571512176,0,Aprobar,Bajo
CLI-105738,Lima,2293.29,4258.68,187,1,19,8,Alto,2.0,0,0.9726328900657651,1,Denegar/Revisar,Muy alto
CLI-105739,Lima,2072.98,2352.0,162,1,51,270,Medio,1.0,1,0.9681750356569573,1,Denegar/Revisar,Muy alto
CLI-105740,Loreto,2424.59,12653.938750000001,486,1,47,189,Medio,1.0,1,0.9183802049139179,1,Denegar/Revisar,Muy alto
CLI-105741,Piura,3604.45,12653.938750000001,890,0,51,33,Bajo,0.0,1,0.16733583729823578,0,Aprobar,Bajo
CLI-105742,Loreto,2513.24,9424.16,558,1,45,74,Alto,2.0,0,0.7558753154900792,1,Denegar/Revisar,Muy alto
CLI-105743,Cusco,3637.19,1785.71,685,0,46,222,Alto,2.0,1,0.12618639620937216,0,Aprobar,Bajo
CLI-105744,Lima,5513.59,1835.29,917,0,45,78,Bajo,0.0,1,0.01059834125682747,0,Aprobar,Bajo
CLI-105745,Arequipa,4995.04,7660.41,735,0,49,200,Medio,1.0,1,0.17989475965199136,0,Aprobar,Bajo
CLI-105746,Arequipa,1977.96,5224.54,368,1,18,1,Alto,2.0,0,0.8956568270754812,1,Denegar/Revisar,Muy alto
CLI-105747,Cusco,4713.71,4874.46,993,0,23,3,Alto,2.0,0,0.011868653412697121,0,Aprobar,Bajo
CLI-105748,Cusco,5261.23,1311.86,896,0,32,41,Alto,2.0,0,0.01223206286194252,0,Aprobar,Bajo
CLI-105749,Arequipa,2554.32,7167.4,732,0,37,61,Alto,2.0,0,0.2712673948678412,1,Denegar/Revisar,Medio
CLI-105750,Lima,3602.13,3464.49,445,0,43,102,Medio,1.0,1,0.6548640268078326,1,Denegar/Revisar,Alto
CLI-105751,Arequipa,5966.47,2368.62,823,0,43,79,Alto,2.0,0,0.025405483521337077,0,Aprobar,Bajo
CLI-105752,Lima,4132.66,8022.45,1000,0,51,127,Medio,1.0,1,0.023512585069743557,0,Aprobar,Bajo
CLI-105753,Arequipa,1025.0,2004.89,759,0,51,242,Medio,1.0,1,0.11760080665235337,0,Aprobar,Bajo
CLI-105754,Cusco,1025.0,4244.41,177,1,28,75,Medio,1.0,0,0.9804928399665983,1,Denegar/Revisar,Muy alto
CLI-105755,Lima,3894.22,2508.73,464,1,42,158,Medio,1.0,1,0.5480098210772376,1,Denegar/Revisar,Alto
CLI-105756,Piura,2885.77,12653.938750000001,113,1,29,59,Medio,1.0,0,0.997019241477923,1,Denegar/Revisar,Muy alto
CLI-105757,Lima,3251.6,165.57,235,1,37,126,Bajo,0.0,1,0.8842809174142424,1,Denegar/Revisar,Muy alto
CLI-105758,Lima,4039.93,2473.01,403,0,43,254,Bajo,0.0,1,0.681786604470473,1,Denegar/Revisar,Alto
CLI-105759,Lima,1272.82,3252.15,496,1,18,1,Alto,2.0,0,0.6673452636674154,1,Denegar/Revisar,Alto
CLI-105760,Arequipa,3071.78,12653.938750000001,891,1,65,385,Medio,1.0,1,0.17815623008028894,0,Aprobar,Bajo
CLI-105761,Cusco,3490.6,7520.01,178,1,45,273,Medio,1.0,1,0.9824936273865098,1,Denegar/Revisar,Muy alto
CLI-105762,Cusco,5311.8,1490.78,854,0,33,125,Alto,2.0,0,0.018499486473134798,0,Aprobar,Bajo
CLI-105763,Lima,3722.67,8619.3,804,0,60,288,Alto,2.0,1,0.1640893015309,0,Aprobar,Bajo
CLI-105764,Loreto,1385.58,2066.45,517,0,34,38,Alto,2.0,0,0.555430331714448,1,Denegar/Revisar,Alto
CLI-105765,Arequipa,3691.95,4743.57,341,1,40,38,Medio,1.0,0,0.8659229238538346,1,Denegar/Revisar,Muy alto
CLI-105766,Lima,2876.7,362.86,150,1,33,60,Alto,2.0,0,0.9507171695516781,1,Denegar/Revisar,Muy alto
CLI-105767,Lima,2598.63,893.34,843,0,57,286,Bajo,0.0,1,0.03341543627781546,0,Aprobar,Bajo
CLI-105768,Lima,1264.55,5727.95,870,0,37,132,Medio,1.0,1,0.08899605655937307,0,Aprobar,Bajo
CLI-105769,Cusco,3560.7650000000003,49.62,483,0,41,94,Bajo,0.0,1,0.40394032239911265,1,Denegar/Revisar,Medio
CLI-105770,Piura,2521.82,12653.938750000001,474,1,52,74,Bajo,0.0,1,0.9275084258197841,1,Denegar/Revisar,Muy alto
CLI-105771,Arequipa,4438.05,845.99,829,1,46,75,Alto,2.0,0,0.02483770182970844,0,Aprobar,Bajo
CLI-105772,Lima,3655.12,9262.84,305,1,38,151,Medio,1.0,1,0.9595362175578512,1,Denegar/Revisar,Muy alto
CLI-105773,Arequipa,2629.61,2902.23,925,0,51,97,Bajo,0.0,1,0.023731768985318032,0,Aprobar,Bajo
CLI-105774,Lima,4302.8,3325.73,588,1,67,247,Bajo,0.0,1,0.2985144536773925,1,Denegar/Revisar,Medio
CLI-105775,Lima,2170.32,351.53,480,1,42,61,Bajo,0.0,1,0.5063671083079118,1,Denegar/Revisar,Alto
CLI-105776,Piura,2216.93,12653.938750000001,980,0,40,103,Medio,1.0,1,0.10289849755355276,0,Aprobar,Bajo
CLI-105777,Lima,1025.0,679.45,410,1,40,67,Alto,2.0,0,0.7344161831147804,1,Denegar/Revisar,Alto
CLI-105778,Loreto,3443.14,2985.61,474,1,53,244,Bajo,0.0,1,0.5848429767080304,1,Denegar/Revisar,Alto
CLI-105779,Lima,6353.15,3200.54,731,0,33,79,Alto,2.0,0,0.06308835652636936,0,Aprobar,Bajo
CLI-105780,Arequipa,3638.81,4946.91,691,0,36,48,Medio,1.0,0,0.2038097066895191,1,Denegar/Revisar,Bajo
CLI-105781,Lima,5456.74,8424.07,141,1,23,36,Alto,2.0,0,0.9844466105092546,1,Denegar/Revisar,Muy alto
CLI-105782,Piura,5937.23,2525.8,632,0,27,11,Alto,2.0,0,0.13999510888970582,0,Aprobar,Bajo
CLI-105783,Lima,4516.43,1062.95,621,0,34,131,Alto,2.0,0,0.15559336995985124,0,Aprobar,Bajo
CLI-105784,Lima,6709.74,1623.29,924,0,40,124,Alto,2.0,0,0.007214673570425492,0,Aprobar,Bajo
CLI-105785,Cusco,5196.06,7511.62,252,1,59,208,Bajo,0.0,1,0.9514002607888581,1,Denegar/Revisar,Muy alto
CLI-105786,Lima,5090.04,630.66,411,0,45,158,Medio,1.0,1,0.5039292550574144,1,Denegar/Revisar,Alto
CLI-105787,Loreto,1025.0,3947.45,393,1,28,26,Medio,1.0,0,0.8615580652596184,1,Denegar/Revisar,Muy alto
CLI-105788,Cusco,3538.88,52.69,697,0,31,54,Alto,2.0,0,0.08387279010875479,0,Aprobar,Bajo
CLI-105789,Lima,1883.45,1127.7,212,1,53,103,Medio,1.0,1,0.9388624524396135,1,Denegar/Revisar,Muy alto
CLI-105790,Lima,5856.7,3580.16,800,0,52,67,Alto,2.0,0,0.04109263848712602,0,Aprobar,Bajo
CLI-105791,Arequipa,2461.12,2438.25,211,1,39,32,Medio,1.0,0,0.9470322033540295,1,Denegar/Revisar,Muy alto
CLI-105792,Cusco,5676.46,2721.31,274,1,35,38,Alto,2.0,0,0.8381898115885875,1,Denegar/Revisar,Muy alto
CLI-105793,Cusco,4494.34,4321.86,921,0,52,128,Alto,2.0,1,0.021619774616662254,0,Aprobar,Bajo
CLI-105794,Piura,3260.07,1069.35,401,1,28,59,Medio,1.0,0,0.6517637855988854,1,Denegar/Revisar,Alto
CLI-105795,Arequipa,3162.03,1318.49,615,0,43,113,Bajo,0.0,1,0.21979546117982557,1,Denegar/Revisar,Bajo
CLI-105796,Lima,3889.08,4613.86,833,0,64,355,Bajo,0.0,1,0.05815870911166969,0,Aprobar,Bajo
CLI-105797,Cusco,3543.12,3091.29,320,1,41,151,Alto,2.0,0,0.8564926641759353,1,Denegar/Revisar,Muy alto
CLI-105798,Cusco,2940.88,58.78,270,1,30,80,Alto,2.0,0,0.8525605067358989,1,Denegar/Revisar,Muy alto
CLI-105799,Lima,2636.7,4438.63,417,1,43,53,Bajo,0.0,1,0.7976032033693051,1,Denegar/Revisar,Muy alto
CLI-105800,Lima,2515.56,3871.31,312,1,33,122,Alto,2.0,0,0.9059086784075709,1,Denegar/Revisar,Muy alto
CLI-105801,Lima,3655.12,327.48,352,0,24,38,Alto,2.0,0,0.7061184985984789,1,Denegar/Revisar,Alto
CLI-105802,Lima,3655.12,5505.68,223,1,47,54,Bajo,0.0,1,0.9600861512304731,1,Denegar/Revisar,Muy alto
CLI-105803,Loreto,3271.8,2953.43,739,0,51,138,Bajo,0.0,1,0.10810140317749552,0,Aprobar,Bajo
CLI-105804,Lima,4397.46,916.38,312,1,36,134,Alto,2.0,0,0.7692274907508445,1,Denegar/Revisar,Muy alto
CLI-105805,Lima,2704.29,3278.08,723,0,34,18,Medio,1.0,0,0.1420430141160422,0,Aprobar,Bajo
CLI-105806,Lima,2377.76,3620.0,184,1,28,62,Bajo,0.0,0,0.9690615049632954,1,Denegar/Revisar,Muy alto
CLI-105807,Cusco,2098.73,10108.86,615,0,37,94,Alto,2.0,0,0.6976790586167089,1,Denegar/Revisar,Alto
CLI-105808,Piura,4357.75,5421.42,164,1,33,94,Medio,1.0,0,0.9710962455921702,1,Denegar/Revisar,Muy alto
CLI-105809,Lima,4060.78,1437.71,417,0,28,60,Alto,2.0,0,0.60041243532773,1,Denegar/Revisar,Alto
CLI-105810,Lima,4403.17,502.86,445,1,60,55,Medio,1.0,1,0.45739380658081974,1,Denegar/Revisar,Medio
CLI-105811,Cusco,5294.39,7674.3,731,0,45,228,Alto,2.0,1,0.1812973056362664,0,Aprobar,Bajo
CLI-105812,Loreto,1879.58,7484.97,342,1,45,147,Medio,1.0,1,0.9456017868539007,1,Denegar/Revisar,Muy alto
CLI-105813,Lima,4007.37,770.99,997,0,49,200,Bajo,0.0,1,0.005696837661213292,0,Aprobar,Bajo
CLI-105814,Lima,3639.85,256.58,236,1,47,41,Alto,2.0,0,0.8758123356439793,1,Denegar/Revisar,Muy alto
CLI-105815,Lima,2673.65,4977.3,346,1,34,62,Bajo,0.0,1,0.8949760422397117,1,Denegar/Revisar,Muy alto
CLI-105816,Lima,3684.14,5128.92,540,0,42,48,Alto,2.0,0,0.5300294863423705,1,Denegar/Revisar,Alto
CLI-105817,Piura,1588.42,779.9,144,1,35,150,Alto,2.0,0,0.9677961084087139,1,Denegar/Revisar,Muy alto
CLI-105818,Cusco,6008.6,4413.03,757,0,45,210,Bajo,0.0,1,0.06875678351053004,0,Aprobar,Bajo
CLI-105819,Lima,5865.8,1308.04,979,0,44,73,Bajo,0.0,1,0.004912282832568287,0,Aprobar,Bajo
CLI-105820,Loreto,5929.62,1207.76,787,0,36,115,Medio,1.0,0,0.027002977391658658,0,Aprobar,Bajo
CLI-105821,Lima,4794.68,1569.31,653,0,25,10,Alto,2.0,0,0.12463996467378971,0,Aprobar,Bajo
CLI-105822,Arequipa,2675.19,2939.18,908,0,40,66,Medio,1.0,0,0.026630568235212235,0,Aprobar,Bajo
CLI-105823,Arequipa,3638.81,6527.84,188,1,37,139,Medio,1.0,1,0.9756315873942979,1,Denegar/Revisar,Muy alto
CLI-105824,Lima,3105.4,2761.75,829,0,18,0,Alto,2.0,0,0.049433510352828135,0,Aprobar,Bajo
CLI-105825,Lima,2768.09,1415.53,327,1,44,109,Alto,2.0,0,0.8244419467282288,1,Denegar/Revisar,Muy alto
CLI-105826,Piura,5904.65,8615.77,909,0,51,152,Bajo,0.0,1,0.04228331286889455,0,Aprobar,Bajo
CLI-105827,Lima,1070.86,226.66,390,1,66,372,Bajo,0.0,1,0.7499787093275476,1,Denegar/Revisar,Alto
CLI-105828,Lima,2666.54,6380.0,521,0,34,43,Medio,1.0,0,0.6814302386600538,1,Denegar/Revisar,Alto
CLI-105829,Piura,2240.27,6136.98,166,1,33,151,Medio,1.0,0,0.9842981883732603,1,Denegar/Revisar,Muy alto
CLI-105830,Cusco,1228.98,1169.69,350,1,26,39,Alto,2.0,0,0.8370168530768908,1,Denegar/Revisar,Muy alto
CLI-105831,Lima,3087.14,884.06,140,0,41,42,Medio,1.0,0,0.9559005110567041,1,Denegar/Revisar,Muy alto
CLI-105832,Loreto,2383.03,8308.2,198,1,41,6,Bajo,0.0,1,0.986637513798214,1,Denegar/Revisar,Muy alto
CLI-105833,Lima,4977.73,3273.67,405,0,31,86,Bajo,0.0,1,0.6670141775679791,1,Denegar/Revisar,Alto
CLI-105834,Arequipa,3638.81,188.41,971,0,37,83,Medio,1.0,0,0.006731372696290862,0,Aprobar,Bajo
CLI-105835,Piura,5094.41,8859.49,953,0,18,0,Alto,2.0,0,0.03579699254945078,0,Aprobar,Bajo
CLI-105836,Loreto,3782.48,1717.02,555,0,49,193,Bajo,0.0,1,0.3178189704434868,1,Denegar/Revisar,Medio
CLI-105837,Lima,1025.0,1675.15,690,0,29,37,Medio,1.0,0,0.19190104313175319,0,Aprobar,Bajo
CLI-105838,Piura,1147.28,4123.31,400,1,38,128,Medio,1.0,1,0.8546304842774098,1,Denegar/Revisar,Muy alto
CLI-105839,Piura,3671.31,4330.69,298,1,23,12,Medio,1.0,0,0.8990173603996527,1,Denegar/Revisar,Muy alto
CLI-105840,Lima,4522.94,1743.59,758,0,33,73,Medio,1.0,0,0.05351363826788483,0,Aprobar,Bajo
CLI-105841,Lima,3571.0,618.57,587,1,36,92,Alto,2.0,0,0.2232362771015721,1,Denegar/Revisar,Bajo
CLI-105842,Lima,4905.2,3214.26,205,1,39,107,Medio,1.0,1,0.9266740085080799,1,Denegar/Revisar,Muy alto
CLI-105843,Lima,4264.96,3925.23,500,1,45,149,Bajo,0.0,1,0.5266051182179292,1,Denegar/Revisar,Alto
CLI-105844,Loreto,6463.44,7870.81,804,0,56,191,Alto,2.0,1,0.08149876970485442,0,Aprobar,Bajo
CLI-105845,Lima,1025.0,2650.01,576,1,46,145,Medio,1.0,1,0.45948679865090153,1,Denegar/Revisar,Medio
CLI-105846,Lima,5543.22,4150.4,221,1,50,94,Medio,1.0,1,0.9195496904346966,1,Denegar/Revisar,Muy alto
CLI-105847,Arequipa,1941.27,223.78,176,1,54,61,Medio,1.0,1,0.9460859744303113,1,Denegar/Revisar,Muy alto
CLI-105848,Lima,3655.12,8997.05,411,1,45,39,Medio,1.0,0,0.8924043556268655,1,Denegar/Revisar,Muy alto
CLI-105849,Piura,4702.16,1585.32,211,1,39,161,Medio,1.0,1,0.8987586127602509,1,Denegar/Revisar,Muy alto
CLI-105850,Lima,3655.12,4001.09,960,0,50,73,Bajo,0.0,1,0.017104661587454693,0,Aprobar,Bajo
CLI-105851,Cusco,3936.0,9910.21,908,0,51,67,Bajo,0.0,1,0.08466390519073484,0,Aprobar,Bajo
CLI-105852,Loreto,3600.67,6654.01,781,0,46,323,Alto,2.0,1,0.14196279675108428,0,Aprobar,Bajo
CLI-105853,Loreto,2808.43,4061.17,617,0,23,29,Medio,1.0,0,0.3401021369273389,1,Denegar/Revisar,Medio
CLI-105854,Lima,4462.61,4864.29,296,1,30,105,Alto,2.0,0,0.8977684604317242,1,Denegar/Revisar,Muy alto
CLI-105855,Arequipa,3908.57,10148.43,197,1,36,89,Alto,2.0,0,0.9872056233656371,1,Denegar/Revisar,Muy alto
CLI-105856,Lima,3869.75,6687.24,558,0,48,27,Medio,1.0,1,0.5495739137609231,1,Denegar/Revisar,Alto
CLI-105857,Lima,5278.35,3764.99,940,0,39,9,Alto,2.0,0,0.013518935678104823,0,Aprobar,Bajo
CLI-105858,Lima,5099.95,4300.01,329,1,52,261,Bajo,0.0,1,0.8314649867714469,1,Denegar/Revisar,Muy alto
CLI-105859,Piura,3937.75,637.24,267,0,54,63,Bajo,0.0,1,0.8420838533647805,1,Denegar/Revisar,Muy alto
CLI-105860,Lima,5709.69,2540.78,908,0,53,124,Medio,1.0,1,0.012285522756711728,0,Aprobar,Bajo
CLI-105861,Piura,2930.06,1432.4,876,0,52,139,Medio,1.0,1,0.02470181305632361,0,Aprobar,Bajo
CLI-105862,Lima,3586.99,2262.33,107,1,28,70,Alto,2.0,0,0.9733859569259848,1,Denegar/Revisar,Muy alto
CLI-105863,Lima,3776.05,4341.76,271,1,44,126,Medio,1.0,1,0.9181649213590547,1,Denegar/Revisar,Muy alto
CLI-105864,Arequipa,5103.84,646.08,459,0,33,38,Medio,1.0,0,0.39304983316819053,1,Denegar/Revisar,Medio
CLI-105865,Lima,1351.01,70.11,294,1,20,5,Alto,2.0,0,0.8700040879349866,1,Denegar/Revisar,Muy alto
CLI-105866,Arequipa,4846.42,2022.85,368,0,36,18,Alto,2.0,0,0.6917083508313084,1,Denegar/Revisar,Alto
CLI-105867,Lima,1417.25,1555.52,118,1,53,319,Medio,1.0,1,0.9783713884963906,1,Denegar/Revisar,Muy alto
CLI-105868,Loreto,6916.96,2181.89,453,0,45,126,Medio,1.0,1,0.38352699136240487,1,Denegar/Revisar,Medio
CLI-105869,Piura,3093.29,10707.42,963,0,61,26,Bajo,0.0,1,0.07360098717959389,0,Aprobar,Bajo
CLI-105870,Lima,1045.84,4911.48,148,1,40,134,Alto,2.0,0,0.9874306094323486,1,Denegar/Revisar,Muy alto
CLI-105871,Lima,3190.24,1586.77,563,0,66,183,Bajo,0.0,1,0.3254268587566303,1,Denegar/Revisar,Medio
CLI-105872,Piura,4982.55,790.29,455,1,41,225,Alto,2.0,1,0.42558083421722476,1,Denegar/Revisar,Medio
CLI-105873,Loreto,4930.57,3854.35,949,0,40,153,Medio,1.0,1,0.013211183258378074,0,Aprobar,Bajo
CLI-105874,Lima,5533.25,4286.83,257,1,26,22,Alto,2.0,0,0.897351883036696,1,Denegar/Revisar,Muy alto
CLI-105875,Lima,2379.26,2643.67,165,0,51,191,Medio,1.0,1,0.9669953697886173,1,Denegar/Revisar,Muy alto
CLI-105876,Loreto,3600.67,956.89,958,0,33,40,Medio,1.0,0,0.00900322161007877,0,Aprobar,Bajo
CLI-105877,Arequipa,2738.32,115.88,670,1,32,96,Medio,1.0,0,0.12164490073556596,0,Aprobar,Bajo
CLI-105878,Lima,3550.54,1235.14,920,0,53,200,Alto,2.0,1,0.014262194179527796,0,Aprobar,Bajo
CLI-105879,Lima,1218.18,2443.84,407,1,51,73,Medio,1.0,1,0.7915993164347503,1,Denegar/Revisar,Muy alto
CLI-105880,Lima,2398.77,6203.44,436,1,51,274,Medio,1.0,1,0.8295687025838743,1,Denegar/Revisar,Muy alto
CLI-105881,Piura,2224.28,7689.86,770,0,34,64,Medio,1.0,0,0.23214499750031123,1,Denegar/Revisar,Bajo
CLI-105882,Lima,5342.46,2130.48,882,0,39,43,Alto,2.0,0,0.016206189542687505,0,Aprobar,Bajo
CLI-105883,Cusco,5160.29,6360.97,220,1,39,79,Medio,1.0,0,0.9526337864676134,1,Denegar/Revisar,Muy alto
CLI-105884,Lima,4562.46,12653.938750000001,865,1,48,21,Medio,1.0,0,0.16370884406181238,0,Aprobar,Bajo
CLI-105885,Lima,2495.15,5043.73,503,1,56,187,Bajo,0.0,1,0.6737642281004911,1,Denegar/Revisar,Alto
CLI-105886,Piura,5360.41,5216.63,872,0,44,65,Bajo,0.0,1,0.03341935526084694,0,Aprobar,Bajo
CLI-105887,Cusco,3933.11,9611.24,746,0,61,186,Bajo,0.0,1,0.28427214530203726,1,Denegar/Revisar,Medio
CLI-105888,Loreto,5792.27,1650.83,885,0,50,79,Medio,1.0,1,0.012390974412076561,0,Aprobar,Bajo
CLI-105889,Lima,2415.86,45.07,667,0,36,109,Medio,1.0,0,0.1313662995833318,0,Aprobar,Bajo
CLI-105890,Arequipa,3070.0,12653.938750000001,942,0,48,60,Medio,1.0,1,0.11848026681325281,0,Aprobar,Bajo
CLI-105891,Piura,3979.24,2697.05,195,1,58,164,Medio,1.0,1,0.9391252249275025,1,Denegar/Revisar,Muy alto
CLI-105892,Lima,2895.6,12653.938750000001,213,1,61,435,Medio,1.0,1,0.992401854696891,1,Denegar/Revisar,Muy alto
CLI-105893,Lima,5826.32,6695.72,968,0,53,191,Alto,2.0,1,0.016940843679940375,0,Aprobar,Bajo
CLI-105894,Lima,2268.21,2026.78,528,0,39,65,Alto,2.0,0,0.4765825752087171,1,Denegar/Revisar,Medio
CLI-105895,Lima,3655.12,3117.2,639,0,37,39,Medio,1.0,0,0.22010770916660344,1,Denegar/Revisar,Bajo
CLI-105896,Cusco,5153.73,3105.38,917,0,46,101,Medio,1.0,1,0.014440702522531412,0,Aprobar,Bajo
CLI-105897,Lima,1025.0,994.95,101,1,56,288,Bajo,0.0,1,0.9817014299982594,1,Denegar/Revisar,Muy alto
CLI-105898,Cusco,3116.87,500.62,311,1,44,185,Bajo,0.0,1,0.8057587727100799,1,Denegar/Revisar,Muy alto
CLI-105899,Piura,1025.0,3137.3,679,0,43,255,Alto,2.0,1,0.27145611271745346,1,Denegar/Revisar,Medio
CLI-105900,Piura,6182.78,511.98,739,0,41,63,Alto,2.0,0,0.03552485382440898,0,Aprobar,Bajo
CLI-105901,Piura,3660.39,1699.13,432,0,35,35,Bajo,0.0,1,0.6021870608836286,1,Denegar/Revisar,Alto
CLI-105902,Lima,2462.66,823.59,123,1,37,115,Alto,2.0,0,0.9679008047853062,1,Denegar/Revisar,Muy alto
CLI-105903,Lima,4220.65,4909.19,864,0,41,40,Medio,1.0,0,0.04194604714853723,0,Aprobar,Bajo
